date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:13:01	77/77	---MCZ	200	added ('OK')	text/css	etag:W/%226a317481-4d%22	https://loyalaw.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.min.css?ver=4.1.3	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.mina352.css	(from https://loyalaw.com/)
21:13:01	207/207	---MCZ	200	added ('OK')	text/css	etag:W/%226a3182a3-cf%22	https://loyalaw.com/wp-content/plugins/elementor-pro/assets/css/widget-loop-common.min.css?ver=4.1.1	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/elementor-pro/assets/css/widget-loop-common.min0235.css	(from https://loyalaw.com/)
21:13:01	13202/13202	---MCZ	200	added ('OK')	text/css	etag:W/%226a361e47-3392%22	https://loyalaw.com/wp-content/uploads/elementor/css/custom-pro-widget-loop-grid.min.css?ver=1781931591	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/elementor/css/custom-pro-widget-loop-grid.min656b.css	(from https://loyalaw.com/)
21:13:01	16471/16471	---MCZ	200	added ('OK')	text/css	etag:W/%226a317481-4057%22	https://loyalaw.com/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://loyalaw.com/)
21:13:02	5486/5486	---MCZ	200	added ('OK')	text/css	etag:W/%226a317480-156e%22	https://loyalaw.com/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.min.css?ver=4.1.3	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/elementor/assets/css/conditionals/e-swiper.mina352.css	(from https://loyalaw.com/)
21:13:02	19675/19675	---MCZ	200	added ('OK')	text/css	etag:W/%226a361e47-4cdb%22	https://loyalaw.com/wp-content/uploads/elementor/css/custom-pro-widget-testimonial-carousel.min.css?ver=1781931591&ver=4.1.1	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/elementor/css/custom-pro-widget-testimonial-carousel.min6393.css	(from https://loyalaw.com/)
21:13:02	3846/3846	---MCZ	200	added ('OK')	text/css	etag:W/%226a3182a3-f06%22	https://loyalaw.com/wp-content/plugins/elementor-pro/assets/css/widget-carousel-module-base.min.css?ver=4.1.1	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/elementor-pro/assets/css/widget-carousel-module-base.min0235.css	(from https://loyalaw.com/)
21:13:02	36482/36482	---MCZ	200	added ('OK')	text/css	etag:W/%226a361e4c-8e82%22	https://loyalaw.com/wp-content/uploads/elementor/css/post-23.css?ver=1781931596	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/elementor/css/post-23d727.css	(from https://loyalaw.com/)
21:13:03	9499/9499	---MCZ	200	added ('OK')	text/css	etag:W/%226a361e47-251b%22	https://loyalaw.com/wp-content/uploads/elementor/css/post-345.css?ver=1781931591	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/elementor/css/post-345656b.css	(from https://loyalaw.com/)
21:13:03	14127/14127	---MCZ	200	added ('OK')	text/css	etag:W/%226a361e48-372f%22	https://loyalaw.com/wp-content/uploads/elementor/css/post-363.css?ver=1781931592	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/elementor/css/post-3634a81.css	(from https://loyalaw.com/)
21:13:03	13269/13269	---MCZ	200	added ('OK')	text/css	etag:W/%2269150d48-33d5%22	https://loyalaw.com/wp-content/themes/hello-child/style.css?ver=7.0	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/themes/hello-child/style8717.css	(from https://loyalaw.com/)
21:13:03	87553/87553	---MCZ	200	added ('OK')	application/javascript	etag:W/%22690cbcbe-15601%22	https://loyalaw.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://loyalaw.com/)
21:13:03	13577/13577	---MCZ	200	added ('OK')	application/javascript	etag:W/%22690cbcbe-3509%22	https://loyalaw.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://loyalaw.com/)
21:13:05	84403/84403	---MCZ	200	added ('OK')	application/json	date:Sun,%2021%20Jun%202026%2002:13:05%20GMT	https://loyalaw.com/wp-json/wp/v2/pages/23	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-json/wp/v2/pages/23.json	(from https://loyalaw.com/)
21:13:05	49574/49574	---MC-	502	error ('Bad%20Gateway')	text/html	date:Sun,%2021%20Jun%202026%2002:13:06%20GMT	https://loyalaw.com/xmlrpc.php?rsd	F:/Website/LoyaLaw/loyalaw/loyalaw.com/xmlrpc0db0.php	(from https://loyalaw.com/)
21:13:05	1195/1195	---M--	200	added ('OK')	image/png	etag:%2269150f15-4ab%22	https://loyalaw.com/wp-content/uploads/2025/11/favicon-150x150.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/favicon-150x150.png	(from https://loyalaw.com/)
21:13:06	333630/333630	---MCZ	200	added ('OK')	application/json	date:Sun,%2021%20Jun%202026%2002:13:06%20GMT	https://loyalaw.com/wp-json/	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-json/index.html	(from https://loyalaw.com/)
21:13:06	1779/1779	---M--	200	added ('OK')	image/png	etag:%2269150f15-6f3%22	https://loyalaw.com/wp-content/uploads/2025/11/favicon.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/favicon.png	(from https://loyalaw.com/)
21:13:06	4648/4648	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2269150d47-1228%22	https://loyalaw.com/wp-content/uploads/2025/11/logo.svg	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/logo.svg	(from https://loyalaw.com/)
21:13:06	158123/158123	---M--	200	added ('OK')	image/png	etag:%2269150f19-269ab%22	https://loyalaw.com/wp-content/uploads/2025/11/ryan-loya-her2o.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/ryan-loya-her2o.png	(from https://loyalaw.com/)
21:13:06	42497/42497	---M--	200	added ('OK')	image/jpeg	etag:%2269177669-a601%22	https://loyalaw.com/wp-content/uploads/2025/11/Ryan-Loya-Kylie-Loya1.jpg	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/Ryan-Loya-Kylie-Loya1.jpg	(from https://loyalaw.com/)
21:13:06	241993/241993	---M--	200	added ('OK')	image/png	etag:%2269178bdd-3b149%22	https://loyalaw.com/wp-content/uploads/2025/11/18-wheeler-accidents.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/18-wheeler-accidents.png	(from https://loyalaw.com/)
21:13:07	137710/137710	---M--	200	added ('OK')	image/png	etag:%2269178ca2-219ee%22	https://loyalaw.com/wp-content/uploads/2025/11/workplace-injuries.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/workplace-injuries.png	(from https://loyalaw.com/)
21:13:07	149528/149528	---M--	200	added ('OK')	image/png	etag:%2269178d2a-24818%22	https://loyalaw.com/wp-content/uploads/2025/11/wrongful-death.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/wrongful-death.png	(from https://loyalaw.com/)
21:13:07	419204/419204	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2022:49:15%20GMT	https://loyalaw.com/our-lawyers/	F:/Website/LoyaLaw/loyalaw/loyalaw.com/our-lawyers/index.html	(from https://loyalaw.com/)
21:13:07	190415/190415	---M--	200	added ('OK')	image/png	etag:%2269178d69-2e7cf%22	https://loyalaw.com/wp-content/uploads/2025/11/refinery-plant-explosions.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/refinery-plant-explosions.png	(from https://loyalaw.com/)
21:13:07	161347/161347	---M--	200	added ('OK')	image/png	etag:%22691b6ef3-27643%22	https://loyalaw.com/wp-content/uploads/2025/11/trip-and-fall-injuries2.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/trip-and-fall-injuries2.png	(from https://loyalaw.com/)
21:13:08	184060/184060	---M--	200	added ('OK')	image/png	etag:%2269178edd-2cefc%22	https://loyalaw.com/wp-content/uploads/2025/11/maritime-offshore-injury.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/maritime-offshore-injury.png	(from https://loyalaw.com/)
21:13:08	398670/398670	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2022:49:31%20GMT	https://loyalaw.com/our-lawyers/ryan-loya/	F:/Website/LoyaLaw/loyalaw/loyalaw.com/our-lawyers/ryan-loya/index.html	(from https://loyalaw.com/)
21:13:08	126666/126666	---M--	200	added ('OK')	image/png	etag:%2269178f47-1eeca%22	https://loyalaw.com/wp-content/uploads/2025/11/brain-burn-amputation-injuries.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/brain-burn-amputation-injuries.png	(from https://loyalaw.com/)
21:13:08	189169/189169	---M--	200	added ('OK')	image/png	etag:%2269178fd1-2e2f1%22	https://loyalaw.com/wp-content/uploads/2025/11/uber-lyft-accidents.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/uber-lyft-accidents.png	(from https://loyalaw.com/)
21:13:08	281523/281523	---M--	200	added ('OK')	image/png	etag:%22691790b7-44bb3%22	https://loyalaw.com/wp-content/uploads/2025/11/electrocution-injuries.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/electrocution-injuries.png	(from https://loyalaw.com/)
21:13:09	175577/175577	---M--	200	added ('OK')	image/png	etag:%226917910b-2add9%22	https://loyalaw.com/wp-content/uploads/2025/11/crane-accidents.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/crane-accidents.png	(from https://loyalaw.com/)
21:13:09	399710/399710	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Jun%202026%2000:55:44%20GMT	https://loyalaw.com/our-lawyers/kylie-loya/	F:/Website/LoyaLaw/loyalaw/loyalaw.com/our-lawyers/kylie-loya/index.html	(from https://loyalaw.com/)
21:13:09	166525/166525	---M--	200	added ('OK')	image/png	etag:%22691791cb-28a7d%22	https://loyalaw.com/wp-content/uploads/2025/11/dog-bite-animal-attack.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/dog-bite-animal-attack.png	(from https://loyalaw.com/)
21:13:09	192771/192771	---M--	200	added ('OK')	image/png	etag:%22691791ef-2f103%22	https://loyalaw.com/wp-content/uploads/2025/11/shootings.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/shootings.png	(from https://loyalaw.com/)
21:13:09	143012/143012	---M--	200	added ('OK')	image/png	etag:%2269179209-22ea4%22	https://loyalaw.com/wp-content/uploads/2025/11/other-negligent-acts.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/other-negligent-acts.png	(from https://loyalaw.com/)
21:13:10	136537/136537	---M--	200	added ('OK')	image/png	etag:%2269150f2d-21559%22	https://loyalaw.com/wp-content/uploads/2025/11/paul-cheney-1624-4.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/paul-cheney-1624-4.png	(from https://loyalaw.com/)
21:13:10	391512/391512	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2015:13:35%20GMT	https://loyalaw.com/contact/	F:/Website/LoyaLaw/loyalaw/loyalaw.com/contact/index.html	(from https://loyalaw.com/)
21:13:10	147303/147303	---M--	200	added ('OK')	image/png	etag:%2269150f15-23f67%22	https://loyalaw.com/wp-content/uploads/2025/11/Kylie-Loya.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/11/Kylie-Loya.png	(from https://loyalaw.com/)
21:13:10	19824/19824	---M--	200	added ('OK')	image/png	etag:%2269176211-4d70%22	https://loyalaw.com/wp-content/uploads/2025/06/footer-logo1.png	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/uploads/2025/06/footer-logo1.png	(from https://loyalaw.com/)
21:13:11	2289/2289	---MC-	403	error ('Forbidden')	text/html	date:Sun,%2021%20Jun%202026%2002:13:11%20GMT	https://loyalaw.com/%22/privacy-policy/%22>Privacy	F:/Website/LoyaLaw/loyalaw/loyalaw.com/_/privacy-policy/__Privacy	(from https://loyalaw.com/)
21:13:11	363366/363366	---MCZ	200	added ('OK')	text/html	date:Sat,%2020%20Jun%202026%2023:10:18%20GMT	https://loyalaw.com/privacy-policy/	F:/Website/LoyaLaw/loyalaw/loyalaw.com/privacy-policy/index.html	(from https://loyalaw.com/)
21:13:11	416/416	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226a361e45-1a0%22	https://loyalaw.com/wp-content/plugins/gravityforms/images/spinner.svg	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/gravityforms/images/spinner.svg	(from https://loyalaw.com/)
21:13:11	2577/2577	---MCZ	200	added ('OK')	text/css	etag:W/%226a361e45-a11%22	https://loyalaw.com/wp-content/plugins/gravityforms/assets/css/dist/gravity-forms-theme-reset.min.css?ver=2.10.4	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/gravityforms/assets/css/dist/gravity-forms-theme-reset.mine776.css	(from https://loyalaw.com/)
21:13:12	50236/50236	---MCZ	200	added ('OK')	text/css	etag:W/%226a361e45-c43c%22	https://loyalaw.com/wp-content/plugins/gravityforms/assets/css/dist/gravity-forms-theme-foundation.min.css?ver=2.10.4	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/gravityforms/assets/css/dist/gravity-forms-theme-foundation.mine776.css	(from https://loyalaw.com/)
21:13:12	350740/350740	---MCZ	200	added ('OK')	text/css	etag:W/%226a361e45-55a14%22	https://loyalaw.com/wp-content/plugins/gravityforms/assets/css/dist/gravity-forms-theme-framework.min.css?ver=2.10.4	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/gravityforms/assets/css/dist/gravity-forms-theme-framework.mine776.css	(from https://loyalaw.com/)
21:13:12	0/0	---M--	200	added ('OK')	text/css	etag:%226a361e45-0%22	https://loyalaw.com/wp-content/plugins/gravityforms/assets/css/dist/gravity-forms-orbital-theme.min.css?ver=2.10.4	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/gravityforms/assets/css/dist/gravity-forms-orbital-theme.mine776.css	(from https://loyalaw.com/)
21:13:12	1830/1830	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269150d48-726%22	https://loyalaw.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.js?ver=3.4.5	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/themes/hello-elementor/assets/js/hello-frontend4c8b.js	(from https://loyalaw.com/)
21:13:13	5819/5819	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a317481-16bb%22	https://loyalaw.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=4.1.3	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/elementor/assets/js/webpack.runtime.mina352.js	(from https://loyalaw.com/)
21:13:13	50602/50602	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a317480-c5aa%22	https://loyalaw.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=4.1.3	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/elementor/assets/js/frontend-modules.mina352.js	(from https://loyalaw.com/)
21:13:13	21464/21464	---MCZ	200	added ('OK')	application/javascript	etag:W/%22690cbcbe-53d8%22	https://loyalaw.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://loyalaw.com/)
21:13:13	32098/32098	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a317480-7d62%22	https://loyalaw.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=4.1.3	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/elementor/assets/js/frontend.mina352.js	(from https://loyalaw.com/)
21:13:14	24109/24109	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a3182a3-5e2d%22	https://loyalaw.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from https://loyalaw.com/)
21:13:14	5520/5520	---MCZ	200	added ('OK')	application/javascript	etag:W/%22690cbcbe-1590%22	https://loyalaw.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-includes/js/imagesloaded.minbb93.js	(from https://loyalaw.com/)
21:13:14	143709/143709	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a317481-2315d%22	https://loyalaw.com/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min94a4.js	(from https://loyalaw.com/)
21:13:14	952/952	---MCZ	200	added ('OK')	application/javascript	etag:W/%22690cbcbe-3b8%22	https://loyalaw.com/wp-content/themes/hello-child/main.js	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/themes/hello-child/main.js	(from https://loyalaw.com/)
21:13:14	783/783	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a0e94e0-30f%22	https://loyalaw.com/wp-includes/js/dist/dom-ready.min.js?ver=a06281ae5cf5500e9317	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-includes/js/dist/dom-ready.min379d.js	(from https://loyalaw.com/)
21:13:15	5015/5015	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a0e94e0-1397%22	https://loyalaw.com/wp-includes/js/dist/hooks.min.js?ver=7496969728ca0f95732d	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-includes/js/dist/hooks.min394d.js	(from https://loyalaw.com/)
21:13:15	5697/5697	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a0e94e0-1641%22	https://loyalaw.com/wp-includes/js/dist/i18n.min.js?ver=781d11515ad3d91786ec	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-includes/js/dist/i18n.mineca5.js	(from https://loyalaw.com/)
21:13:15	2468/2468	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a0e94df-9a4%22	https://loyalaw.com/wp-includes/js/dist/a11y.min.js?ver=af934e5259bc51b8718e	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-includes/js/dist/a11y.min8148.js	(from https://loyalaw.com/)
21:13:15	1823/1823	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a361e45-71f%22	https://loyalaw.com/wp-content/plugins/gravityforms/js/jquery.json.min.js?ver=2.10.4	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/gravityforms/js/jquery.json.mine776.js	(from https://loyalaw.com/)
21:13:16	45570/45570	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a361e45-b202%22	https://loyalaw.com/wp-content/plugins/gravityforms/js/gravityforms.min.js?ver=2.10.4	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/gravityforms/js/gravityforms.mine776.js	(from https://loyalaw.com/)
21:13:16	4639/4639	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a361e45-121f%22	https://loyalaw.com/wp-content/plugins/gravityforms/js/placeholders.jquery.min.js?ver=2.10.4	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/gravityforms/js/placeholders.jquery.mine776.js	(from https://loyalaw.com/)
21:13:16	60336/60336	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a361e45-ebb0%22	https://loyalaw.com/wp-content/plugins/gravityforms/assets/js/dist/utils.min.js?ver=3f278756f0a3032bed328ff6a9f6c01d	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/gravityforms/assets/js/dist/utils.min388f.js	(from https://loyalaw.com/)
21:13:16	20662/20662	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a361e45-50b6%22	https://loyalaw.com/wp-content/plugins/gravityforms/assets/js/dist/vendor-theme.min.js?ver=7c651d0ba638ce98b9c65141edddd567	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/gravityforms/assets/js/dist/vendor-theme.minfef7.js	(from https://loyalaw.com/)
21:13:17	42882/42882	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a361e45-a782%22	https://loyalaw.com/wp-content/plugins/gravityforms/assets/js/dist/scripts-theme.min.js?ver=301fdc9aa6144168f3b854c4c2c8f6d3	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/gravityforms/assets/js/dist/scripts-theme.min95c4.js	(from https://loyalaw.com/)
21:13:17	12155/12155	---MCZ	200	added ('OK')	application/javascript	etag:W/%2269fe389b-2f7b%22	https://loyalaw.com/wp-content/plugins/akismet/_inc/akismet-frontend.js?ver=1778268315	F:/Website/LoyaLaw/loyalaw/loyalaw.com/wp-content/plugins/akismet/_inc/akismet-frontend3f4b.js	(from https://loyalaw.com/)
